#1,"新登場 Fire TV Stick - Alexa対応音声認識リモコン付属 | ストリーミングメディアプレーヤー
        ",https://www.amazon.co.jp/Fire-TV-Stick-Alexa%E5%AF%BE%E5%BF%9C%E9%9F%B3%E5%A3%B0%E8%AA%8D%E8%AD%98%E3%83%AA%E3%83%A2%E3%82%B3%E3%83%B3%E4%BB%98%E5%B1%9E-%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%9F%E3%83%B3%E3%82%B0%E3%83%A1%E3%83%87%E3%82%A3%E3%82%A2%E3%83%97%E3%83%AC%E3%83%BC%E3%83%A4%E3%83%BC/dp/B07ZZY2DFW?_encoding=UTF8&psc=1
        ",https://www.amazon.co.jp/%E8%B6%85%E9%95%B7%E6%99%82%E9%96%93%E9%80%A3%E7%B6%9A%E5%86%8D%E7%94%9F%E3%80%91Bluetooth-Bluetooth5-0-Hihiccup-Hi-Fi%E9%AB%98%E9%9F%B3%E8%B3%AA-%E3%83%8E%E3%82%A4%E3%82%BA%E3%82%AD%E3%83%A3%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0/dp/B08LMPKV49?_encoding=UTF8&psc=1
#44,"Amazonベーシック 充電池 充電式ニッケル水素電池 単3形8個セット (最小容量1900mAh、約1000回使用可能)
        ",https://www.amazon.co.jp/Amazon%E3%83%99%E3%83%BC%E3%82%B7%E3%83%83%E3%82%AF-AmazonBasics-HR-3UTG-AMZN-%E5%85%85%E9%9B%BB%E5%BC%8F%E3%83%8B%E3%83%83%E3%82%B1%E3%83%AB%E6%B0%B4%E7%B4%A0%E9%9B%BB%E6%B1%A0-%E6%9C%80%E5%B0%8F%E5%AE%B9%E9%87%8F1900mAh%E3%80%81%E7%B4%841000%E5%9B%9E%E4%BD%BF%E7%94%A8%E5%8F%AF%E8%83%BD/dp/B00CWNMV4G?_encoding=UTF8&psc=1
#45,"Anker PowerPort III 65W Pod (PD 充電器 USB-C) 【PPS規格対応/PD対応/PowerIQ 3.0 (Gen2) 搭載/PSE認証済/折りたたみ式プラグ】MacBook Pro MacBook Air iPad Pro iPhone Galaxy Android各種 その他USB-C機器対応 (ホワイト)
        ",https://www.amazon.co.jp/Anker-PowerPort-%E6%8A%98%E3%82%8A%E3%81%9F%E3%81%9F%E3%81%BF%E5%BC%8F%E3%83%97%E3%83%A9%E3%82%B0%E3%80%91MacBook-Android%E5%90%84%E7%A8%AE-%E3%81%9D%E3%81%AE%E4%BB%96USB-C%E6%A9%9F%E5%99%A8%E5%AF%BE%E5%BF%9C/dp/B088R6SV4Z?_encoding=UTF8&psc=1
#46,"【Echo Show 5 用】 Digio2 液晶保護フィルム 高精細 反射防止 気泡レス加工 2枚入り
        ",https://www.amazon.co.jp/%E3%80%90Echo-Show-Digio2-%E6%B6%B2%E6%99%B6%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-%E6%B0%97%E6%B3%A1%E3%83%AC%E3%82%B9%E5%8A%A0%E5%B7%A5/dp/B07RRXJ4BM?_encoding=UTF8&psc=1
#47,"SOUNDPEATS Truefree 2 完全ワイヤレスイヤホン 良きフィット感 長時間再生 複合振動板ドライバー採用 IPX7防水 特製イヤーフック付き Type-C充電対応 サウンドピーツ 高音質 低遅延 フルワイヤレス イヤホン Bluetooth イヤホン 自動ペアリング 低音重視 クリア通話 無線 スポーツイヤホン Bluetooth5.0 Zoom ミーティング テレワーク ブルートゥース ヘッドホン [技適認証取得、正規メーカー１年保証]
        ",https://www.amazon.co.jp/SOUNDPEATS-%E7%89%B9%E8%A3%BD%E3%82%A4%E3%83%A4%E3%83%BC%E3%83%95%E3%83%83%E3%82%AF%E4%BB%98%E3%81%8D-Type-C%E5%85%85%E9%9B%BB%E5%AF%BE%E5%BF%9C-%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%94%E3%83%BC%E3%83%84-Bluetooth5-0/dp/B08611HZ45?_encoding=UTF8&psc=1
#48,"【4K安定版】HDMI 切替器 4K 60HZ hdmi Ver2.0 セレクター 1入力2出力/2入力1出力 双方向 HDCP 2.2 手動 切り替え PS4 Pro DVDプレーヤー HDTV対応
        ",https://www.amazon.co.jp/Ver2-0-1%E5%85%A5%E5%8A%9B2%E5%87%BA%E5%8A%9B-2%E5%85%A5%E5%8A%9B1%E5%87%BA%E5%8A%9B-DVD%E3%83%97%E3%83%AC%E3%83%BC%E3%83%A4%E3%83%BC-HDTV%E5%AF%BE%E5%BF%9C/dp/B07BDF6DBV?_encoding=UTF8&psc=1
#49,"【改善版】Anker Soundcore 2 (12W Bluetooth5.0 スピーカー 24時間連続再生)【完全ワイヤレスステレオ対応/強化された低音 / IPX7防水規格 / デュアルドライバー/マイク内蔵】(ブラック)
        ",https://www.amazon.co.jp/Anker-SoundCore-Bluetooth4-2-24%E6%99%82%E9%96%93%E9%80%A3%E7%B6%9A%E5%86%8D%E7%94%9F-%E3%83%87%E3%83%A5%E3%82%A2%E3%83%AB%E3%83%89%E3%83%A9%E3%82%A4%E3%83%90%E3%83%BC/dp/B01NAVANRX?_encoding=UTF8&psc=1
#50,"RAVPower USB 充電器 2ポート 24W 【最大出力5V,4.8A/急速/折畳式プラグ】 iPhone/iPad/Android 等のUSB機器対応 RP-UC11 (1Pack, ホワイト)
        ",https://www.amazon.co.jp/RAVPower-%E3%80%90%E6%9C%80%E5%A4%A7%E5%87%BA%E5%8A%9B5V-%E6%8A%98%E7%95%B3%E5%BC%8F%E3%83%97%E3%83%A9%E3%82%B0%E3%80%91-%E7%AD%89%E3%81%AEUSB%E6%A9%9F%E5%99%A8%E5%AF%BE%E5%BF%9C-RP-UC11/dp/B075L2LBD6?_encoding=UTF8&psc=1
